"ensembl_gene_id","logFC","P.Value","adj.P.Val","comparison"
"ENSMUSG00000061479",-0.201469281101904,0.0088015783749333,0.0412521261214925,"24h_vs_0h"
"ENSMUSG00000003161",0.296964458029969,0.00881280376553878,0.0412607972044002,"24h_vs_0h"
"ENSMUSG00000028393",0.431540753533191,0.00885948853567939,0.0414352912279756,"24h_vs_0h"
"ENSMUSG00000023004",0.128138156068466,0.00887362164051864,0.0414573342249708,"24h_vs_0h"
"ENSMUSG00000022781",0.235013441140843,0.00894714000360697,0.0417564826679473,"24h_vs_0h"
"ENSMUSG00000030890",0.168302057303208,0.00896100322693585,0.0417768805103227,"24h_vs_0h"
"ENSMUSG00000058267",-0.261393431512019,0.00902071211587777,0.0420107449968022,"24h_vs_0h"
"ENSMUSG00000025016",0.364761525114112,0.00906828617220582,0.0421876611457482,"24h_vs_0h"
"ENSMUSG00000024346",2.81410618360872,0.00912539523301663,0.0424085157555504,"24h_vs_0h"
"ENSMUSG00000010392",-0.368189119141949,0.00915837904279511,0.0424330697617966,"24h_vs_0h"
"ENSMUSG00000032788",0.466276356529317,0.00916289361675421,0.0424330697617966,"24h_vs_0h"
"ENSMUSG00000028719",0.30754773481727,0.00917021195819108,0.0424330697617966,"24h_vs_0h"
"ENSMUSG00000021102",-0.183752590849107,0.00918588025063088,0.0424330697617966,"24h_vs_0h"
"ENSMUSG00000029456",-0.174070880015474,0.00918830792559149,0.0424330697617966,"24h_vs_0h"
"ENSMUSG00000032178",-0.183832260554567,0.00918852885321339,0.0424330697617966,"24h_vs_0h"
"ENSMUSG00000019978",-0.127053968463596,0.00931494079926274,0.0429717551965989,"24h_vs_0h"
"ENSMUSG00000024067",-0.173921702376884,0.00939865000260531,0.0433125221586031,"24h_vs_0h"
"ENSMUSG00000056394",0.262126578648218,0.00942853259911869,0.0433863992706702,"24h_vs_0h"
"ENSMUSG00000017778",-0.541370761570718,0.00943439766008438,0.0433863992706702,"24h_vs_0h"
"ENSMUSG00000019863",-0.179542878280834,0.00949962136346861,0.043640744906707,"24h_vs_0h"
"ENSMUSG00000010097",-0.156459678317916,0.0095438008028231,0.0437979847061778,"24h_vs_0h"
"ENSMUSG00000038102",1.65921853224095,0.0095563083940285,0.0438097012938744,"24h_vs_0h"
"ENSMUSG00000042447",2.47573758378827,0.00959928365776023,0.0439609233900133,"24h_vs_0h"
"ENSMUSG00000030541",-0.143817659502407,0.00965949829866374,0.044174648685788,"24h_vs_0h"
"ENSMUSG00000003955",0.314403211227855,0.00966602742204359,0.044174648685788,"24h_vs_0h"
"ENSMUSG00000060376",-0.140589726090514,0.00975183655628285,0.0445205733238598,"24h_vs_0h"
"ENSMUSG00000062054",2.01900533311706,0.00982326042792226,0.0448001752780164,"24h_vs_0h"
"ENSMUSG00000016427",4.19621372300849,0.00990198227184378,0.0450777183614459,"24h_vs_0h"
"ENSMUSG00000001751",-0.13605373960397,0.00990460205760467,0.0450777183614459,"24h_vs_0h"
"ENSMUSG00000030671",-0.190165162710269,0.00992724702275668,0.0451252135163456,"24h_vs_0h"
"ENSMUSG00000022351",-2.48908866836164,0.00993554462561665,0.0451252135163456,"24h_vs_0h"
"ENSMUSG00000031799",0.295322663996973,0.0099991460219516,0.0453672594253701,"24h_vs_0h"
"ENSMUSG00000031299",-0.203055023752228,0.0100811119378488,0.0456867179069438,"24h_vs_0h"
"ENSMUSG00000015656",0.0918585819507669,0.0100996725434176,0.0456867179069438,"24h_vs_0h"
"ENSMUSG00000031502",-0.302387395355783,0.0101008370015939,0.0456867179069438,"24h_vs_0h"
"ENSMUSG00000089704",-0.135642968833793,0.0101110800366651,0.0456867179069438,"24h_vs_0h"
"ENSMUSG00000020629",0.277191891197027,0.0101220589766475,0.0456894169807442,"24h_vs_0h"
"ENSMUSG00000025580",-0.106321240486519,0.0102075668236675,0.0460281778595909,"24h_vs_0h"
"ENSMUSG00000031060",-0.210346017268058,0.0102389901641913,0.0461226158777954,"24h_vs_0h"
"ENSMUSG00000028223",-0.222782714142738,0.0102697224094127,0.0462137508423569,"24h_vs_0h"
"ENSMUSG00000027651",0.217319205925087,0.0103435182982442,0.0464982880802584,"24h_vs_0h"
"ENSMUSG00000007836",-0.126023628774465,0.0104263755599837,0.0468229375913145,"24h_vs_0h"
"ENSMUSG00000025393",-0.179647567165141,0.0104647211377205,0.0469472351958285,"24h_vs_0h"
"ENSMUSG00000024436",-0.172254619112827,0.0106050778192721,0.0475284597582655,"24h_vs_0h"
"ENSMUSG00000001228",-0.206062414345801,0.0107315222278124,0.0480462149792495,"24h_vs_0h"
"ENSMUSG00000077450",-0.15090926099122,0.0107430009188455,0.0480487266705683,"24h_vs_0h"
"ENSMUSG00000006740",0.721737140272406,0.0108339229021746,0.0484061875050462,"24h_vs_0h"
"ENSMUSG00000024120",-0.136034446396824,0.0109338127426137,0.0488029511970007,"24h_vs_0h"
"ENSMUSG00000027671",-0.18496697823036,0.0110041888087683,0.0490440512996705,"24h_vs_0h"
"ENSMUSG00000005142",-0.262985241000788,0.0110101164926322,0.0490440512996705,"24h_vs_0h"
"ENSMUSG00000037353",-0.162807747983102,0.0110412220594749,0.0491197113317867,"24h_vs_0h"
"ENSMUSG00000030619",-0.231483599173608,0.0110543972546859,0.0491197113317867,"24h_vs_0h"
"ENSMUSG00000052459",0.0917052347867262,0.0110686020526534,0.0491197113317867,"24h_vs_0h"
"ENSMUSG00000070327",0.713766041615106,0.0110717458852834,0.0491197113317867,"24h_vs_0h"
"ENSMUSG00000031349",-0.137491559821264,0.0110883805650674,0.0491439706614922,"24h_vs_0h"
"ENSMUSG00000032459",-0.146534260707806,0.0111197008177635,0.0492283178283034,"24h_vs_0h"
"ENSMUSG00000048661",-0.351848831011807,0.0111297832854265,0.0492283178283034,"24h_vs_0h"
"ENSMUSG00000031221",0.273839330227137,0.0111593507619003,0.0493095408665894,"24h_vs_0h"
"ENSMUSG00000032602",-0.19805755375376,0.0111908298784106,0.0493990394131246,"24h_vs_0h"
"ENSMUSG00000026275",0.312851699114233,0.0112109871076575,0.0494112984828367,"24h_vs_0h"
"ENSMUSG00000054309",-0.273008670402859,0.0112160616188034,0.0494112984828367,"24h_vs_0h"
"ENSMUSG00000028607",-0.148308665377822,0.0113736888182721,0.0500556044892154,"24h_vs_0h"
"ENSMUSG00000022247",-0.168995552353252,0.0114128003782469,0.0501775569077569,"24h_vs_0h"
"ENSMUSG00000031447",0.27558944822588,0.011437784776002,0.0502372163664517,"24h_vs_0h"
"ENSMUSG00000042787",-0.206349082819429,0.0114787316958061,0.0503324361195666,"24h_vs_0h"
"ENSMUSG00000066839",-0.150986190518701,0.0114823371651999,0.0503324361195666,"24h_vs_0h"
"ENSMUSG00000024590",-0.125800079878363,0.011538051167418,0.0505263315301559,"24h_vs_0h"
"ENSMUSG00000001440",0.0902874204974502,0.0116209346828099,0.0508387013310599,"24h_vs_0h"
"ENSMUSG00000026896",1.7915972634392,0.0117074809220684,0.0511664583297149,"24h_vs_0h"
"ENSMUSG00000040562",0.179416665875273,0.0120165132789888,0.0524649552984421,"24h_vs_0h"
"ENSMUSG00000015671",0.275248779844613,0.0120421977365115,0.0525249873522174,"24h_vs_0h"
"ENSMUSG00000029103",-0.187862920181288,0.0120561884962208,0.0525339461107602,"24h_vs_0h"
"ENSMUSG00000001674",-0.416840957865531,0.0121237275388159,0.0527759890191186,"24h_vs_0h"
"ENSMUSG00000015217",2.24180054336457,0.0121373338661222,0.0527830102221383,"24h_vs_0h"
"ENSMUSG00000020780",0.281202509748631,0.0121650850854604,0.0528514703466054,"24h_vs_0h"
"ENSMUSG00000019470",-0.165016809982831,0.0122154059110469,0.0530177528742777,"24h_vs_0h"
"ENSMUSG00000049858",-3.01661684425859,0.0122613828366506,0.0531431327240952,"24h_vs_0h"
"ENSMUSG00000035637",0.222218338275727,0.0122684441826132,0.0531431327240952,"24h_vs_0h"
"ENSMUSG00000001285",0.255601076250002,0.0123797532342791,0.0535725604563053,"24h_vs_0h"
"ENSMUSG00000007603",1.95274343203915,0.012516948410947,0.0541130549671687,"24h_vs_0h"
"ENSMUSG00000029310",2.03110046164254,0.0125398026456042,0.0541586569610442,"24h_vs_0h"
"ENSMUSG00000026356",0.211060501193472,0.0125682315590886,0.0542282226387736,"24h_vs_0h"
"ENSMUSG00000034022",-0.267220758665456,0.0126284662267285,0.0544347501114907,"24h_vs_0h"
"ENSMUSG00000036777",0.732340939692957,0.0127215605482263,0.0547823757071861,"24h_vs_0h"
"ENSMUSG00000029191",-0.143300449394964,0.012822073872788,0.0551612386257476,"24h_vs_0h"
"ENSMUSG00000021660",0.186560935287076,0.0129883057186778,0.0558218100272469,"24h_vs_0h"
"ENSMUSG00000024826",-0.261084984431307,0.0130068403754867,0.0558469312122118,"24h_vs_0h"
"ENSMUSG00000078517",-0.14965547177593,0.0130831941528433,0.0561200170240385,"24h_vs_0h"
"ENSMUSG00000020549",0.473485714901241,0.0131144555236201,0.0561993366693789,"24h_vs_0h"
"ENSMUSG00000027184",0.229045866336424,0.0132477921352861,0.0567154992095272,"24h_vs_0h"
"ENSMUSG00000028896",-0.220456916110081,0.0135277858265192,0.0578579061443256,"24h_vs_0h"
"ENSMUSG00000026305",2.86717501825866,0.0135973373197648,0.058098914120665,"24h_vs_0h"
"ENSMUSG00000012483",0.266573505844161,0.0136195040202932,0.0581371844745979,"24h_vs_0h"
"ENSMUSG00000027889",2.38594794086127,0.0136333776975516,0.0581400147741519,"24h_vs_0h"
"ENSMUSG00000021591",0.499298465149337,0.0136600064985228,0.0581699026109686,"24h_vs_0h"
"ENSMUSG00000030272",2.13579609321728,0.0136668210178917,0.0581699026109686,"24h_vs_0h"
"ENSMUSG00000055044",0.27391269365592,0.0137973694902881,0.058668814615225,"24h_vs_0h"
"ENSMUSG00000038374",0.278190517738448,0.0138617440602849,0.0588856521325424,"24h_vs_0h"
"ENSMUSG00000022185",-0.164137309220465,0.0139082837056481,0.0590263805096983,"24h_vs_0h"
"ENSMUSG00000024870",0.0966161809348627,0.0139432132142535,0.0591125169896547,"24h_vs_0h"
"ENSMUSG00000031229",-0.123477793397868,0.0139615878962175,0.0591125169896547,"24h_vs_0h"
"ENSMUSG00000003923",-0.191752515771373,0.0139688747260261,0.0591125169896547,"24h_vs_0h"
"ENSMUSG00000029062",-0.218574776808936,0.0141260427067743,0.0597201863136538,"24h_vs_0h"
"ENSMUSG00000025810",-0.231465925153604,0.0141645700984773,0.0598255978919371,"24h_vs_0h"
"ENSMUSG00000030942",2.50712554910574,0.0141892655601907,0.0598724426945341,"24h_vs_0h"
"ENSMUSG00000040940",2.33367725582793,0.0142710136601083,0.0601094086922936,"24h_vs_0h"
"ENSMUSG00000035049",-0.244444356604294,0.0142727407597016,0.0601094086922936,"24h_vs_0h"
"ENSMUSG00000048126",-0.168795583603245,0.0143919825949785,0.060553647610421,"24h_vs_0h"
"ENSMUSG00000038900",0.0991562035601419,0.0145207187765731,0.0610369468344778,"24h_vs_0h"
"ENSMUSG00000028986",-5.82845557474604,0.0145702373830349,0.0611866552697868,"24h_vs_0h"
"ENSMUSG00000033166",0.426094882508206,0.014586324137408,0.0611958174725763,"24h_vs_0h"
"ENSMUSG00000021877",0.580449511771533,0.0146654747321431,0.0613286698881412,"24h_vs_0h"
"ENSMUSG00000029763",1.47405603417381,0.0146703154623171,0.0613286698881412,"24h_vs_0h"
"ENSMUSG00000025287",-0.154778254425455,0.0146799166328037,0.0613286698881412,"24h_vs_0h"
"ENSMUSG00000021096",1.67087194295883,0.0146834375479977,0.0613286698881412,"24h_vs_0h"
"ENSMUSG00000006058",1.99282031961459,0.0146971658353946,0.0613286698881412,"24h_vs_0h"
"ENSMUSG00000020608",1.35652456338844,0.0147016011660961,0.0613286698881412,"24h_vs_0h"
"ENSMUSG00000000759",1.85371195853117,0.0147260925136756,0.0613497483384123,"24h_vs_0h"
"ENSMUSG00000003031",1.42030748346919,0.0147721780861922,0.0613497483384123,"24h_vs_0h"
"ENSMUSG00000005813",0.135926012671412,0.0147761315951793,0.0613497483384123,"24h_vs_0h"
"ENSMUSG00000022808",1.56508183104093,0.0147762550676244,0.0613497483384123,"24h_vs_0h"
"ENSMUSG00000024878",2.10461293466613,0.0147763538374726,0.0613497483384123,"24h_vs_0h"
"ENSMUSG00000028465",0.136612597627188,0.0147941924316137,0.0613659197846673,"24h_vs_0h"
"ENSMUSG00000029287",1.42049370177572,0.0148228324341216,0.0614268225447919,"24h_vs_0h"
"ENSMUSG00000042590",1.55681193699364,0.0148432200406685,0.0614534444016764,"24h_vs_0h"
"ENSMUSG00000039246",1.86099222757113,0.0148614204051624,0.0614709691758644,"24h_vs_0h"
"ENSMUSG00000070284",1.48987331292557,0.0148883616221185,0.061524581689149,"24h_vs_0h"
"ENSMUSG00000059741",-2.82356783759836,0.0149588935226004,0.0616822475624878,"24h_vs_0h"
"ENSMUSG00000025040",-1.92128678079876,0.0149657079293119,0.0616822475624878,"24h_vs_0h"
"ENSMUSG00000028127",-0.336991741889424,0.0149685617806719,0.0616822475624878,"24h_vs_0h"
"ENSMUSG00000027878",-1.53846371351256,0.01503419593665,0.0618947580142158,"24h_vs_0h"
"ENSMUSG00000022568",-0.200254369662101,0.0150529658307646,0.0619141145992476,"24h_vs_0h"
"ENSMUSG00000023938",-1.71253396790434,0.0151317068002543,0.0621798708010451,"24h_vs_0h"
"ENSMUSG00000052299",1.69412605807372,0.0151640305985993,0.0622545696496601,"24h_vs_0h"
"ENSMUSG00000038722",0.152344072769061,0.0151987025795185,0.0623387605335145,"24h_vs_0h"
"ENSMUSG00000034667",1.88078351564651,0.0152221348121047,0.0623767367859151,"24h_vs_0h"
"ENSMUSG00000022551",-0.198651921452445,0.0153349286187367,0.0627804845126144,"24h_vs_0h"
"ENSMUSG00000037461",2.54994205087238,0.0153543352172208,0.0628015142109561,"24h_vs_0h"
"ENSMUSG00000006289",1.85435452709855,0.0153956344662235,0.0628956961905103,"24h_vs_0h"
"ENSMUSG00000026568",-0.18260549415719,0.0154062166434475,0.0628956961905103,"24h_vs_0h"
"ENSMUSG00000022109",-1.03073371797229,0.0154202354441174,0.0628956961905103,"24h_vs_0h"
"ENSMUSG00000035770",2.1485968253433,0.0154653904818219,0.0630214662134244,"24h_vs_0h"
"ENSMUSG00000029014",1.361418280827,0.015550836845769,0.0632189162753129,"24h_vs_0h"
"ENSMUSG00000022013",-1.46290136547492,0.0155556637859194,0.0632189162753129,"24h_vs_0h"
"ENSMUSG00000006005",-0.118252628210701,0.015556938497197,0.0632189162753129,"24h_vs_0h"
"ENSMUSG00000086784",-0.209771216907615,0.0156026542489817,0.0633462005071666,"24h_vs_0h"
"ENSMUSG00000028161",0.240507807192518,0.0156217798951013,0.0633653947634476,"24h_vs_0h"
"ENSMUSG00000028884",0.206905025717624,0.0156455486741326,0.0634033699031836,"24h_vs_0h"
"ENSMUSG00000074781",0.310491500554534,0.0156636630330419,0.0634183817924722,"24h_vs_0h"
"ENSMUSG00000025509",2.20144974188398,0.0156844435764162,0.0634441509005584,"24h_vs_0h"
"ENSMUSG00000040532",-0.170529596772546,0.0158694436012404,0.0640804533489174,"24h_vs_0h"
"ENSMUSG00000021494",-0.21921966732366,0.0158708689275892,0.0640804533489174,"24h_vs_0h"
"ENSMUSG00000060743",0.59819079217764,0.0159774980597919,0.0644518505601688,"24h_vs_0h"
"ENSMUSG00000060261",-0.175979477569673,0.0160017581515952,0.0644906022208523,"24h_vs_0h"
"ENSMUSG00000027010",-0.136281371043335,0.0160662438409152,0.0646912526476374,"24h_vs_0h"
"ENSMUSG00000070319",0.229528941475078,0.0161156212837998,0.0648307580164561,"24h_vs_0h"
"ENSMUSG00000039000",0.31364579733955,0.0161552941581171,0.0649310041916651,"24h_vs_0h"
"ENSMUSG00000031209",-0.261899705881834,0.0162236458030745,0.0651462273534042,"24h_vs_0h"
"ENSMUSG00000034729",-0.201843422390816,0.0162663885551934,0.065258319080589,"24h_vs_0h"
"ENSMUSG00000026914",0.145093758165359,0.016300824285224,0.0653369104547093,"24h_vs_0h"
"ENSMUSG00000031490",2.99566116466356,0.0165225365872735,0.0661653171251963,"24h_vs_0h"
"ENSMUSG00000079508",-0.268660591169866,0.0166014450005401,0.0664208722248882,"24h_vs_0h"
"ENSMUSG00000004788",2.60649264448935,0.0166589019246243,0.0665619390335539,"24h_vs_0h"
"ENSMUSG00000022913",2.04580766901565,0.0166669522415306,0.0665619390335539,"24h_vs_0h"
"ENSMUSG00000079435",0.20012516603596,0.0167750360142013,0.0668917076514399,"24h_vs_0h"
"ENSMUSG00000044894",-0.242299376292479,0.0167799239371029,0.0668917076514399,"24h_vs_0h"
"ENSMUSG00000027245",3.44406692545648,0.0168973816844569,0.0672866126615289,"24h_vs_0h"
"ENSMUSG00000065954",1.78553793398996,0.0169095645543401,0.0672866126615289,"24h_vs_0h"
"ENSMUSG00000003779",-0.227415100161764,0.0169591154364405,0.0673830219475495,"24h_vs_0h"
"ENSMUSG00000002103",-0.242833091199625,0.0169749738695508,0.0673830219475495,"24h_vs_0h"
"ENSMUSG00000027475",3.63252851135207,0.016979725366924,0.0673830219475495,"24h_vs_0h"
"ENSMUSG00000037958",1.2720119841363,0.0170482537262381,0.0675940222064631,"24h_vs_0h"
"ENSMUSG00000032374",0.152319706108599,0.0170642157171809,0.0675964116753493,"24h_vs_0h"
"ENSMUSG00000068856",-0.106806787090445,0.0170888700741082,0.0676331989174014,"24h_vs_0h"
"ENSMUSG00000015880",0.215763146495565,0.0171279001978307,0.0677267643941178,"24h_vs_0h"
"ENSMUSG00000047945",1.98143997883022,0.0172681597853192,0.0682200818807806,"24h_vs_0h"
"ENSMUSG00000020719",-0.176252807869833,0.0173497150266002,0.0684808034368319,"24h_vs_0h"
"ENSMUSG00000042079",-0.171558619392773,0.0175850485646952,0.0693328366113907,"24h_vs_0h"
"ENSMUSG00000025133",-0.180126316800092,0.0175970866836908,0.0693328366113907,"24h_vs_0h"
"ENSMUSG00000026339",2.11591178926115,0.0178211053464545,0.0701526696151577,"24h_vs_0h"
"ENSMUSG00000032518",0.143258195564801,0.0179523161421022,0.0706060262210831,"24h_vs_0h"
"ENSMUSG00000026981",2.35583719136534,0.0179749111720491,0.0706317714894535,"24h_vs_0h"
"ENSMUSG00000023175",-0.210493298247609,0.0180113103740208,0.0707116654380603,"24h_vs_0h"
"ENSMUSG00000017721",-2.41781625720798,0.0181451733783645,0.0711737148290393,"24h_vs_0h"
"ENSMUSG00000031527",2.88561103934352,0.0182034164406209,0.0713385892744191,"24h_vs_0h"
"ENSMUSG00000033499",1.86189587516701,0.0182835540654139,0.0715888980799703,"24h_vs_0h"
"ENSMUSG00000027998",-0.202809996003101,0.0183170040257524,0.0716561197487435,"24h_vs_0h"
"ENSMUSG00000029405",0.14113977847088,0.0183751555231759,0.0718197686123421,"24h_vs_0h"
"ENSMUSG00000004610",-0.108407300126572,0.018400106084536,0.0718534754907213,"24h_vs_0h"
"ENSMUSG00000044303",-0.23489158596783,0.0184408544590362,0.0719487592856546,"24h_vs_0h"
"ENSMUSG00000022253",-0.210169090766474,0.0184816886112655,0.0720442086609208,"24h_vs_0h"
"ENSMUSG00000099083",2.0830521998898,0.0186603586916958,0.0726763173470382,"24h_vs_0h"
"ENSMUSG00000029840",0.399228179291022,0.0186978297626221,0.0727578680683464,"24h_vs_0h"
"ENSMUSG00000066979",0.176732967100428,0.0187902679706922,0.073042535911356,"24h_vs_0h"
"ENSMUSG00000031095",0.435488381502001,0.018804179320056,0.073042535911356,"24h_vs_0h"
"ENSMUSG00000031878",2.51438351227145,0.0188607674608079,0.0731977403836115,"24h_vs_0h"
"ENSMUSG00000019082",-0.211251576199633,0.0188833444590875,0.0732207920391577,"24h_vs_0h"
"ENSMUSG00000028614",-0.439135074365065,0.018943678051377,0.0733900766761534,"24h_vs_0h"
"ENSMUSG00000015961",0.330074479826667,0.0190238660795884,0.0736359143502801,"24h_vs_0h"
"ENSMUSG00000011960",2.37767133944198,0.0190915238357228,0.0738328615123165,"24h_vs_0h"
"ENSMUSG00000020547",1.6829636379073,0.0191547139598277,0.0740122002960505,"24h_vs_0h"
"ENSMUSG00000021037",0.765101258731889,0.0192517249517085,0.0743011356531922,"24h_vs_0h"
"ENSMUSG00000028394",2.29569203549234,0.0192632573915684,0.0743011356531922,"24h_vs_0h"
"ENSMUSG00000025076",2.08898298139813,0.0192921018025945,0.0743253683981843,"24h_vs_0h"
"ENSMUSG00000037938",-2.44153313988384,0.0193033165369517,0.0743253683981843,"24h_vs_0h"
"ENSMUSG00000024431",1.44856534279068,0.0194766945515319,0.074927388742388,"24h_vs_0h"
"ENSMUSG00000021576",-0.234241695603203,0.0196116580290468,0.0753807047911223,"24h_vs_0h"
"ENSMUSG00000028085",-0.262631939661759,0.0196434231572841,0.0754369156328161,"24h_vs_0h"
"ENSMUSG00000027634",0.267414496462308,0.0197636957360767,0.075817408695916,"24h_vs_0h"
"ENSMUSG00000052488",-0.153457504730934,0.0197884647682778,0.075817408695916,"24h_vs_0h"
"ENSMUSG00000056870",-1.61425019394586,0.0197941837290633,0.075817408695916,"24h_vs_0h"
"ENSMUSG00000068823",0.14363452939612,0.0198441827309532,0.0759146892637936,"24h_vs_0h"
"ENSMUSG00000020869",-0.138080924788035,0.0198540802868953,0.0759146892637936,"24h_vs_0h"
"ENSMUSG00000025204",-3.1625872673742,0.0198866879440492,0.0759733625362505,"24h_vs_0h"
"ENSMUSG00000022453",-0.193469533614149,0.0199856813540505,0.0762853283947757,"24h_vs_0h"
"ENSMUSG00000006273",-0.119645799249874,0.0200078169036337,0.0762926746069436,"24h_vs_0h"
"ENSMUSG00000036550",0.361309228644568,0.0200403002931212,0.0762926746069436,"24h_vs_0h"
"ENSMUSG00000028274",4.42083144041876,0.0200478964046737,0.0762926746069436,"24h_vs_0h"
"ENSMUSG00000031701",0.231928148021019,0.020056947175695,0.0762926746069436,"24h_vs_0h"
"ENSMUSG00000045763",0.456883890248264,0.0201004605121437,0.076358788513543,"24h_vs_0h"
"ENSMUSG00000022360",-0.173291181923009,0.0201090288314466,0.076358788513543,"24h_vs_0h"
"ENSMUSG00000025903",0.281066077197824,0.0201953496963085,0.0766204603564256,"24h_vs_0h"
"ENSMUSG00000027809",-0.154029994735154,0.0204676325257937,0.0775866070163808,"24h_vs_0h"
"ENSMUSG00000039680",-0.224522523394253,0.0205134066829139,0.0776932037964749,"24h_vs_0h"
"ENSMUSG00000052962",-0.278269293944884,0.0206552303486651,0.0781630857820079,"24h_vs_0h"
"ENSMUSG00000007050",0.19398113766357,0.0206741466348362,0.0781674564775896,"24h_vs_0h"
"ENSMUSG00000061136",-0.153741799481761,0.0206974018087402,0.07818821060967,"24h_vs_0h"
"ENSMUSG00000031584",0.127679887318084,0.020831135523102,0.0786259240456021,"24h_vs_0h"
"ENSMUSG00000014313",-0.206628709103413,0.0208619707782752,0.0786748358142153,"24h_vs_0h"
"ENSMUSG00000004846",-0.0921952990624604,0.0209190580780305,0.0788225809943596,"24h_vs_0h"
"ENSMUSG00000020130",1.60114133172743,0.0210007419428002,0.0790626734732794,"24h_vs_0h"
"ENSMUSG00000039016",-0.312314532077774,0.021150896807855,0.0795599118387777,"24h_vs_0h"
"ENSMUSG00000026843",0.210204669286934,0.0213879040836338,0.0803827206422479,"24h_vs_0h"
"ENSMUSG00000034473",-2.02149804603858,0.0217142801150937,0.0815397156881634,"24h_vs_0h"
"ENSMUSG00000067150",0.27451246128928,0.0220468044059035,0.0827178057889014,"24h_vs_0h"
"ENSMUSG00000068699",0.335394522843508,0.0221697456515425,0.0831082202831674,"24h_vs_0h"
"ENSMUSG00000001506",2.3087920674624,0.0222640994089604,0.0833908948926253,"24h_vs_0h"
"ENSMUSG00000033735",0.193345925727986,0.0226426661500885,0.0847367123524997,"24h_vs_0h"
"ENSMUSG00000057234",-2.21251615224924,0.0227027856448456,0.0848895153975919,"24h_vs_0h"
"ENSMUSG00000026036",0.180145512976853,0.0227473752409122,0.084984039418722,"24h_vs_0h"
"ENSMUSG00000057841",0.144783391568843,0.0227948493328218,0.0850891704103042,"24h_vs_0h"
"ENSMUSG00000041168",-0.127112539607438,0.0228325789499513,0.0851577796260471,"24h_vs_0h"
"ENSMUSG00000019179",-0.129736308102878,0.0229264193717402,0.085392634079288,"24h_vs_0h"
"ENSMUSG00000041133",-0.103943778416035,0.0229343543471298,0.085392634079288,"24h_vs_0h"
"ENSMUSG00000001999",0.382834218266524,0.0230000129862129,0.0855647144144743,"24h_vs_0h"
"ENSMUSG00000012428",-0.219072938122707,0.023118986358619,0.0859346781792923,"24h_vs_0h"
"ENSMUSG00000063065",0.23792254703379,0.0233815566177564,0.0868373254639207,"24h_vs_0h"
"ENSMUSG00000071659",-0.153504794934531,0.023562784446534,0.087436605690722,"24h_vs_0h"
"ENSMUSG00000058258",0.179705018561648,0.0236151265101046,0.087499144831235,"24h_vs_0h"
"ENSMUSG00000040466",0.204167581286793,0.0236194010587383,0.087499144831235,"24h_vs_0h"
"ENSMUSG00000018362",-0.163070669209102,0.0240515997679391,0.0890253074673676,"24h_vs_0h"
"ENSMUSG00000046909",-1.3715031004808,0.0241260250600741,0.0892257447809966,"24h_vs_0h"
"ENSMUSG00000028960",2.10179884733263,0.0242388122176632,0.0895676008143876,"24h_vs_0h"
"ENSMUSG00000029066",-0.167777395407001,0.0245378038158425,0.0905963713032908,"24h_vs_0h"
"ENSMUSG00000060475",-1.87662882651011,0.0245620213211183,0.0906097701879646,"24h_vs_0h"
"ENSMUSG00000030842",-0.18783867540068,0.0246022186351333,0.0906820470797501,"24h_vs_0h"
"ENSMUSG00000005374",-0.1453128120123,0.0248611854612946,0.091559897251178,"24h_vs_0h"
"ENSMUSG00000032046",-0.169768609798147,0.0250770081579601,0.092277519149818,"24h_vs_0h"
"ENSMUSG00000052738",-0.129546802391761,0.025117770858052,0.0923207060268747,"24h_vs_0h"
"ENSMUSG00000028832",0.362346600954957,0.0251306988912056,0.0923207060268747,"24h_vs_0h"
"ENSMUSG00000004677",1.46200112695897,0.0251602107963719,0.0923520331232966,"24h_vs_0h"
"ENSMUSG00000026229",0.121158197776026,0.025205028537457,0.0924394421611235,"24h_vs_0h"
"ENSMUSG00000026159",1.4385979336191,0.0252719051026912,0.0926075390149408,"24h_vs_0h"
"ENSMUSG00000015568",-0.272918460193235,0.0253193020072058,0.0926469732233961,"24h_vs_0h"
"ENSMUSG00000018428",-0.179560367631296,0.0253247690951478,0.0926469732233961,"24h_vs_0h"
"ENSMUSG00000004789",-0.144956061252024,0.0254033561597763,0.092857284434531,"24h_vs_0h"
"ENSMUSG00000078619",-0.299200564563261,0.0256214157181065,0.0935290022385616,"24h_vs_0h"
"ENSMUSG00000057363",-0.300800577528616,0.0256296243353114,0.0935290022385616,"24h_vs_0h"
"ENSMUSG00000015165",-0.128062659343712,0.0259117988782565,0.0944803867963602,"24h_vs_0h"
"ENSMUSG00000034341",1.7352590846412,0.0259598060972531,0.0945770750281546,"24h_vs_0h"
"ENSMUSG00000078656",0.330256404204494,0.0260392163752584,0.0947879166811514,"24h_vs_0h"
"ENSMUSG00000026960",-1.88905581449357,0.0261391333414819,0.0950729965585635,"24h_vs_0h"
"ENSMUSG00000040813",-0.158433953335443,0.0262280046539575,0.0953174636515831,"24h_vs_0h"
"ENSMUSG00000061024",-0.228264442061096,0.0262661610252264,0.0953773718416019,"24h_vs_0h"
"ENSMUSG00000020097",-0.0915681125018928,0.0266937305763854,0.096850048035179,"24h_vs_0h"
"ENSMUSG00000030287",0.522090872988347,0.0267361924508824,0.096924203440143,"24h_vs_0h"
"ENSMUSG00000075229",-0.169198911309746,0.0268815187492867,0.0973708345807495,"24h_vs_0h"
