"ensembl_gene_id","logFC","P.Value","adj.P.Val"
"ENSMUSG00000029147",0.479475362319704,0.000152770522958869,0.00228134413089034
"ENSMUSG00000038880",-0.402487718963133,0.000153308568180728,0.00228134413089034
"ENSMUSG00000004929",0.437691336639251,0.000153437369403213,0.00228134413089034
"ENSMUSG00000020840",0.279806990758768,0.000155301582051776,0.0023012870794945
"ENSMUSG00000022048",0.268479856458036,0.000157681960446777,0.00232854347501474
"ENSMUSG00000026701",0.402715914818671,0.000158199159061442,0.00232854347501474
"ENSMUSG00000020661",-0.391000710018385,0.000159863718144695,0.00234319362514616
"ENSMUSG00000020720",0.303267792096072,0.000160259323146784,0.00234319362514616
"ENSMUSG00000014195",0.4311955881921,0.000163315243125947,0.00237492962455407
"ENSMUSG00000078812",0.416745548842314,0.000163509128888862,0.00237492962455407
"ENSMUSG00000036707",3.12158658925318,0.000164955468158413,0.00238805597159597
"ENSMUSG00000051989",-0.798404415980411,0.000166619445886195,0.00240423666014802
"ENSMUSG00000028684",0.416517188048296,0.000168345755139147,0.00242120806656008
"ENSMUSG00000035530",0.552382882025746,0.000169285637024642,0.00242679507669527
"ENSMUSG00000027187",-0.307421349788932,0.000174085951162577,0.00248425206803808
"ENSMUSG00000041926",0.38414901424774,0.000174422606004037,0.00248425206803808
"ENSMUSG00000021131",-0.234161250440795,0.000178579099865816,0.00253524715648212
"ENSMUSG00000029407",0.290861682264104,0.000183576158187785,0.00259780923531975
"ENSMUSG00000028063",-0.227425242160006,0.000185526309829813,0.00260703443142442
"ENSMUSG00000026192",0.280036854018533,0.000185582560947979,0.00260703443142442
"ENSMUSG00000023019",0.462055839908796,0.000186005183246368,0.00260703443142442
"ENSMUSG00000032301",0.319731100026019,0.000188486210215193,0.00263342162272084
"ENSMUSG00000043733",0.368740440114376,0.00019394244016776,0.00270107809866554
"ENSMUSG00000025271",0.504990316419775,0.000197128543496215,0.00273679091459572
"ENSMUSG00000020900",0.207016910184024,0.000198213500021774,0.00274320004275417
"ENSMUSG00000024981",-0.264452399669523,0.000199873608634046,0.00275361496990499
"ENSMUSG00000005514",-0.200785797553721,0.000200217402946966,0.00275361496990499
"ENSMUSG00000055053",-0.403142605324689,0.00020345672545107,0.0027855193301836
"ENSMUSG00000032126",0.638535208162395,0.00020380305028837,0.0027855193301836
"ENSMUSG00000052997",0.361557434805853,0.000208279302836077,0.00283503063284525
"ENSMUSG00000029657",0.589809947423863,0.000208713911620509,0.00283503063284525
"ENSMUSG00000062908",-0.255646562328138,0.000209406051986916,0.00283568010705975
"ENSMUSG00000024538",-0.287152592973793,0.000215388663308996,0.00290774695467144
"ENSMUSG00000012443",0.552608461340071,0.000216088537017303,0.00290827416334296
"ENSMUSG00000032604",0.302179817070044,0.000218278714628439,0.00291952910127807
"ENSMUSG00000020089",0.632572398979224,0.000218673303969376,0.00291952910127807
"ENSMUSG00000055723",-0.554240395745779,0.000218914929202854,0.00291952910127807
"ENSMUSG00000055319",0.326120829438761,0.000223729349750815,0.0029747216563545
"ENSMUSG00000025047",-0.294839168947885,0.000227515112491446,0.00301594581347848
