"ensembl_gene_id","logFC","P.Value","adj.P.Val"
"ENSMUSG00000041453",0.239662716820387,0.00712465514244796,0.0355103140225521
"ENSMUSG00000028648",-0.236701162893034,0.00714431629315316,0.0355680271562976
"ENSMUSG00000028910",-0.193168017318673,0.00716219937773451,0.0356167677530052
"ENSMUSG00000034432",0.2251942275097,0.00732026586485607,0.0363617269426993
"ENSMUSG00000000838",-0.165423769292417,0.00737023477664236,0.0365306625122821
"ENSMUSG00000030062",-0.154167736978557,0.00737087668959476,0.0365306625122821
"ENSMUSG00000021413",0.164453241458439,0.00740771453275131,0.0366719366238903
"ENSMUSG00000018593",-0.39537958169652,0.00742780749566488,0.0367300907735069
"ENSMUSG00000042010",-2.95951568712563,0.00744314690146254,0.0367646346951028
"ENSMUSG00000026029",2.32680423568016,0.00747514698357069,0.0368813025501061
"ENSMUSG00000022792",-0.219979382194417,0.00751420251252022,0.037032480691603
"ENSMUSG00000024594",0.201748500036793,0.00752758842445932,0.0370420551973315
"ENSMUSG00000005534",-1.1653561807055,0.00753297873247255,0.0370420551973315
"ENSMUSG00000022706",-0.32555712507628,0.00755902857982409,0.0371286660488904
"ENSMUSG00000035960",0.190717330180323,0.00759490852634756,0.0372633137396384
"ENSMUSG00000026568",0.205613529050375,0.00765095976004593,0.0374965188240113
"ENSMUSG00000026914",0.164971578339348,0.00767967740323869,0.0375953951631295
"ENSMUSG00000004849",2.56797094050429,0.00772836357258087,0.0377916978699205
"ENSMUSG00000007850",0.139362157365614,0.00776052169952865,0.0379068324080195
"ENSMUSG00000030061",0.313654168843446,0.00777897788066505,0.0379548577082116
"ENSMUSG00000030316",-0.396346604863872,0.00784675378824976,0.0382431488616691
"ENSMUSG00000039952",-0.72388403677261,0.00786313215355544,0.03828058031836
"ENSMUSG00000024941",0.276574263458087,0.00811881309245527,0.0394816535026471
"ENSMUSG00000032249",0.282129420070063,0.00820995940053113,0.039825033578417
"ENSMUSG00000037236",0.152402329742568,0.00821566827680776,0.039825033578417
"ENSMUSG00000038507",2.46844308319188,0.00821657134496765,0.039825033578417
"ENSMUSG00000025234",2.58499392109002,0.00825019092795732,0.0399439937007042
"ENSMUSG00000061607",0.202814368300981,0.0083521576787232,0.0403932373011657
"ENSMUSG00000021000",2.23780354969855,0.00839214845419687,0.0405310286051247
"ENSMUSG00000026150",3.03212856484303,0.00840527005782135,0.0405310286051247
"ENSMUSG00000021094",-0.22264112401222,0.0084082774634126,0.0405310286051247
"ENSMUSG00000046139",2.05932104108706,0.00842219590369088,0.0405537025953431
"ENSMUSG00000066232",0.538866570542506,0.00843194210590402,0.0405562592438072
"ENSMUSG00000029191",-0.153664165136078,0.00846140779569644,0.0406535542673144
"ENSMUSG00000031848",-0.184810279791382,0.00849820484872197,0.0406862382339327
"ENSMUSG00000024955",2.11543293446963,0.00849913115285726,0.0406862382339327
"ENSMUSG00000066036",0.548651778564476,0.00850162135743446,0.0406862382339327
"ENSMUSG00000041959",-0.381814463499648,0.00850518954219906,0.0406862382339327
"ENSMUSG00000029718",-1.6592220155782,0.0085299140888268,0.0407221053962904
"ENSMUSG00000028964",0.244845247765912,0.00853119317777319,0.0407221053962904
"ENSMUSG00000055932",1.92299323479028,0.00854240136184666,0.0407314283786426
"ENSMUSG00000055053",0.250340164052336,0.00861999834168908,0.0410569401534347
"ENSMUSG00000038069",0.18723546721569,0.00863182450182504,0.0410688212243589
"ENSMUSG00000027710",-0.154420645405793,0.00865694823715025,0.0411438760169527
"ENSMUSG00000022110",-0.173005977499756,0.00870863272171303,0.0413407404284439
"ENSMUSG00000025508",0.185659194466062,0.00872491631285113,0.0413407404284439
"ENSMUSG00000031146",2.48034013340797,0.00872655029721072,0.0413407404284439
"ENSMUSG00000022769",-0.312559743004492,0.0087881075340091,0.0415875927496495
"ENSMUSG00000025001",0.0970167758680347,0.00889423768210306,0.0419955037193067
"ENSMUSG00000000088",-0.199476732794935,0.00889625174662229,0.0419955037193067
"ENSMUSG00000061559",0.242201928706177,0.0089029322813254,0.0419955037193067
"ENSMUSG00000020089",0.393167857632076,0.00897987588748683,0.0422891554266259
"ENSMUSG00000001289",0.396585150851873,0.00898440361824476,0.0422891554266259
"ENSMUSG00000020814",1.92770595646947,0.00919369461632866,0.0432280448786992
"ENSMUSG00000115338",0.196478019059004,0.00930684790764591,0.0437133806206507
"ENSMUSG00000056310",-0.216806741732015,0.00941308314828806,0.044165222745859
"ENSMUSG00000018362",0.193292721446046,0.00942787145449999,0.0441874997563945
"ENSMUSG00000029427",0.394817829050577,0.00947326872764967,0.0443530379472194
"ENSMUSG00000024812",2.26248725508677,0.00954349824015524,0.0446343631827027
"ENSMUSG00000040562",0.186452266063888,0.00956849679382096,0.0447037732373737
"ENSMUSG00000020198",0.162431672944901,0.00963800948695894,0.0449807844667087
"ENSMUSG00000029840",0.448690430871942,0.0096612202462822,0.0450413456608982
"ENSMUSG00000042487",2.42573257322503,0.00970907133820233,0.0452165322321994
"ENSMUSG00000015027",-2.2458327243778,0.00972811886991657,0.0452573479349924
"ENSMUSG00000019471",0.28762897224264,0.00988758170101085,0.0459506304816777
"ENSMUSG00000032126",0.387576513059663,0.00991446803094343,0.0460269765866899
"ENSMUSG00000029311",-0.369254923141547,0.00996484224396731,0.0462120871609063
"ENSMUSG00000065979",2.43595513957404,0.00998870683471537,0.0462739987153498
"ENSMUSG00000008892",-0.15443295433613,0.010004172728897,0.0462969129125927
"ENSMUSG00000031078",0.227687000870809,0.0100430639329525,0.0464280718160964
"ENSMUSG00000016194",1.81861235215403,0.0101814578839821,0.0470184639532058
"ENSMUSG00000034903",1.42795317544776,0.0102392050013731,0.0472355777893533
"ENSMUSG00000027746",0.281410997619506,0.0103136651987398,0.047529257109585
"ENSMUSG00000039367",0.334116584375973,0.0104257240346477,0.0479954094942307
"ENSMUSG00000029575",-0.201885619131883,0.0105873586842742,0.0486885742627906
"ENSMUSG00000021520",-0.364871246625103,0.0107001462963759,0.0491558912842903
"ENSMUSG00000021242",-0.350088425187984,0.0107405031727883,0.0492898378138074
"ENSMUSG00000047879",0.326729763531795,0.0108381137757278,0.0496859778406022
"ENSMUSG00000037286",0.198728360611785,0.0108582636619621,0.0497265539815768
"ENSMUSG00000058704",0.324635986708852,0.0108754075806517,0.0497532939318587
"ENSMUSG00000030286",-0.238067801599556,0.0109083212236792,0.049852047461487
"ENSMUSG00000035851",0.29178946690751,0.0110726863246027,0.0505435318126044
"ENSMUSG00000059714",-0.249628782641665,0.0110825967278262,0.0505435318126044
"ENSMUSG00000039168",0.412976941978489,0.0111544393893229,0.0507702781532734
"ENSMUSG00000027206",0.233337914574104,0.0111553871788719,0.0507702781532734
"ENSMUSG00000005142",-0.262006157989568,0.0112543025782623,0.0511675471559218
"ENSMUSG00000018585",0.310037238248789,0.0113724726648352,0.0516514470566974
"ENSMUSG00000040028",0.0878004861968833,0.0114656578227387,0.0520209897710033
"ENSMUSG00000021938",0.168392371049819,0.0115270454608682,0.0522456509508557
"ENSMUSG00000028953",-0.166342678791157,0.0116025898458103,0.0525339484685298
"ENSMUSG00000038936",-0.238927280072364,0.0116481191124006,0.0526445148239847
"ENSMUSG00000024661",-0.201013793162076,0.011650933296651,0.0526445148239847
"ENSMUSG00000063358",0.216475008663338,0.0117141478187564,0.0528285898710825
"ENSMUSG00000025041",0.515371188800994,0.0117156790988813,0.0528285898710825
"ENSMUSG00000026219",0.205585098643592,0.0117570333868644,0.0529608023905734
"ENSMUSG00000024835",0.24251413534769,0.0118801801750011,0.0534469618403821
"ENSMUSG00000020954",2.53987504135331,0.011889246907915,0.0534469618403821
"ENSMUSG00000024082",-0.302832839511563,0.0119624537427647,0.0537211825733747
"ENSMUSG00000028416",2.68820279301564,0.0120800612781465,0.0541940363762721
"ENSMUSG00000052911",-0.297369980695979,0.0121511210870467,0.0544573155846158
"ENSMUSG00000040681",0.300181732347724,0.0123123550054021,0.0551150167711404
"ENSMUSG00000030611",-0.32243808832796,0.0123229212685304,0.0551150167711404
"ENSMUSG00000063445",-0.297079126126228,0.0125938309746593,0.0562694925070816
"ENSMUSG00000003235",2.1933371674221,0.0126710263644511,0.0565569848173926
"ENSMUSG00000002741",3.10933606618491,0.0127700954255016,0.0569414285386347
"ENSMUSG00000026623",0.363493241300802,0.0128071321042016,0.0570487736746873
"ENSMUSG00000066839",-0.14812243688176,0.0128266793961175,0.057078074845615
"ENSMUSG00000030216",0.25840536956462,0.0128412086163225,0.057085009212561
"ENSMUSG00000052962",-0.303085929843085,0.0129937076698791,0.0577046492988273
"ENSMUSG00000003355",-2.67188575661142,0.013013820796801,0.05773571101484
"ENSMUSG00000025372",1.54618741584732,0.0130488618945923,0.0578328712971809
"ENSMUSG00000028156",0.387448719399739,0.0130776619367028,0.0579022034038523
"ENSMUSG00000020745",0.232845656818068,0.0131327376043272,0.0580876162780342
"ENSMUSG00000057363",-0.340646970224437,0.0132936121282805,0.0587401475668296
"ENSMUSG00000028229",0.271941084236847,0.013339110327248,0.0588820707625061
"ENSMUSG00000002372",0.274352695147485,0.0134861034058926,0.059444242302549
"ENSMUSG00000031634",0.241524143073431,0.0134934783140755,0.059444242302549
"ENSMUSG00000024978",2.80180682840631,0.0136361463417469,0.0600126800500279
"ENSMUSG00000029484",-0.298644869118288,0.0137246867617016,0.0603151000716109
"ENSMUSG00000038991",-0.123609635010336,0.0137322722726094,0.0603151000716109
"ENSMUSG00000052146",0.312434714791436,0.0137876437811358,0.0604979265012748
"ENSMUSG00000070780",2.11329817660587,0.01381482210258,0.0605568048540382
"ENSMUSG00000033953",2.75791929549101,0.0138669363012362,0.060724762847503
"ENSMUSG00000031207",0.203317470344185,0.0138820976242221,0.0607307272805183
"ENSMUSG00000001017",0.317804944562706,0.0140622960237173,0.0612779160466729
"ENSMUSG00000021018",3.57984360492235,0.014074880172907,0.0612779160466729
"ENSMUSG00000035297",0.157299452226663,0.0140783650553267,0.0612779160466729
"ENSMUSG00000015806",0.196984859967216,0.0140784158791454,0.0612779160466729
"ENSMUSG00000015889",0.275626693547931,0.0140809900276924,0.0612779160466729
"ENSMUSG00000037742",0.150405323501225,0.0140907182547678,0.0612779160466729
"ENSMUSG00000038429",0.218110468282415,0.0141870993691978,0.0616361543177093
"ENSMUSG00000028478",0.21632275701328,0.0142721015350338,0.0619442986742443
"ENSMUSG00000029227",0.197613322248884,0.0144084349502383,0.0624744061241368
"ENSMUSG00000008540",-0.24991867408098,0.0145902569267751,0.0630975780599616
"ENSMUSG00000032459",-0.139688960284676,0.0146219489650525,0.0630975780599616
"ENSMUSG00000029414",-1.77674879507485,0.0146440868325488,0.0630975780599616
"ENSMUSG00000028261",-2.36708398695574,0.0146549741899582,0.0630975780599616
"ENSMUSG00000029763",1.47405603417381,0.0146703154623171,0.0630975780599616
"ENSMUSG00000068196",-1.90053544109501,0.0146821837787514,0.0630975780599616
"ENSMUSG00000021096",1.67087194295883,0.0146834375479977,0.0630975780599616
"ENSMUSG00000006058",1.99282031961459,0.0146971658353946,0.0630975780599616
"ENSMUSG00000041921",-1.80088119906426,0.0146989324010497,0.0630975780599616
"ENSMUSG00000020608",1.35652456338844,0.0147016011660961,0.0630975780599616
"ENSMUSG00000000759",1.85371195853117,0.0147260925136756,0.0630975780599616
"ENSMUSG00000034203",0.60824988812703,0.0147261035275112,0.0630975780599616
"ENSMUSG00000063694",0.234795278302492,0.014738539024231,0.0630975780599616
"ENSMUSG00000003031",1.42030748346919,0.0147721780861922,0.0631249320799072
"ENSMUSG00000022808",1.56508183104093,0.0147762550676244,0.0631249320799072
"ENSMUSG00000002326",-1.31650611379254,0.0147961515790002,0.0631249320799072
"ENSMUSG00000027201",0.212043233294054,0.0148090783649321,0.0631249320799072
"ENSMUSG00000029287",1.42049370177572,0.0148228324341216,0.0631249320799072
"ENSMUSG00000042590",1.55681193699364,0.0148432200406685,0.0631249320799072
"ENSMUSG00000036932",-0.176872991011791,0.0148467421309099,0.0631249320799072
"ENSMUSG00000039246",1.86099222757113,0.0148614204051624,0.0631249320799072
"ENSMUSG00000032456",-2.19430263364103,0.0148833433407642,0.0631249320799072
"ENSMUSG00000070284",1.48987331292557,0.0148883616221185,0.0631249320799072
"ENSMUSG00000027599",-0.22480017496521,0.0150672449881997,0.0638218914273984
"ENSMUSG00000021794",-0.0992463038976297,0.0151366294537885,0.0640541406020417
"ENSMUSG00000052299",1.69412605807372,0.0151640305985993,0.0641084521272196
"ENSMUSG00000034667",1.88078351564651,0.0152221348121047,0.0642923371478626
"ENSMUSG00000024644",0.218589874089002,0.0152902920907812,0.0644918790824864
"ENSMUSG00000039318",2.26578313423279,0.0153118918777673,0.0644918790824864
"ENSMUSG00000029202",0.133893354753525,0.0153195360977923,0.0644918790824864
"ENSMUSG00000046324",0.183215824182355,0.0153279948921338,0.0644918790824864
"ENSMUSG00000029730",-0.109805381562602,0.0153681484832227,0.064551283301927
"ENSMUSG00000063171",0.321395692831441,0.0153714485117972,0.064551283301927
"ENSMUSG00000006289",1.85435452709855,0.0153956344662235,0.0645912176223543
"ENSMUSG00000034160",-0.180042146904832,0.0154123244525005,0.0645996570623378
"ENSMUSG00000031921",1.94887841511767,0.0155434168612259,0.064963461561707
"ENSMUSG00000020483",0.25006067603691,0.0155468665566324,0.064963461561707
"ENSMUSG00000029014",1.361418280827,0.015550836845769,0.064963461561707
"ENSMUSG00000024646",-0.153426437320196,0.0155581659818312,0.064963461561707
"ENSMUSG00000000001",-0.234875431344243,0.015630954688411,0.0651939175068802
"ENSMUSG00000005198",-0.16649763258064,0.0156447948814972,0.0651939175068802
"ENSMUSG00000036257",-0.269598218570277,0.0156577984105368,0.0651939175068802
"ENSMUSG00000026837",-1.89763362376755,0.0156786848814176,0.0652191797382978
"ENSMUSG00000030546",0.167893123147152,0.0157758392553339,0.065506321994818
"ENSMUSG00000027715",2.91959633891967,0.0157774826890495,0.065506321994818
"ENSMUSG00000046573",-0.264134816299169,0.0158072355314767,0.0655679958284911
"ENSMUSG00000109865",-0.284672656991695,0.0160060979141316,0.0663303549153421
"ENSMUSG00000024370",0.277099638535073,0.016072058283509,0.0665410428087704
"ENSMUSG00000027823",0.17367498385287,0.0161621481708602,0.066851141071387
"ENSMUSG00000040688",-0.289537075146633,0.0161797451158004,0.0668610875630402
"ENSMUSG00000031996",-0.320336652023606,0.0162619311086016,0.0671376724286639
"ENSMUSG00000031657",2.09806659295838,0.01627784385507,0.0671403850104623
"ENSMUSG00000032959",0.254842463987792,0.0163387657578641,0.067295539075276
"ENSMUSG00000026626",1.77885038853503,0.0163460420975846,0.067295539075276
"ENSMUSG00000031119",2.08005596869148,0.0163762916409422,0.0672985525752058
"ENSMUSG00000037070",0.16122397621789,0.0163773573751523,0.0672985525752058
"ENSMUSG00000020257",0.30609591410936,0.0165244405919182,0.06783961104947
"ENSMUSG00000031004",0.169750390267431,0.0166243108037089,0.0681860129050538
"ENSMUSG00000034189",-2.55042839553766,0.0166808393255405,0.0683541656161117
"ENSMUSG00000022789",0.294401246306638,0.0167048954925205,0.0683599053956856
"ENSMUSG00000052997",0.200724948821552,0.0167133056591133,0.0683599053956856
"ENSMUSG00000024164",-1.3963018046239,0.0167534985487716,0.0684606751282672
"ENSMUSG00000024937",2.7871233388591,0.0168692893036621,0.06886989074714
"ENSMUSG00000026864",-0.132435137400023,0.0169704305929891,0.0691844996144874
"ENSMUSG00000024639",-0.156441479978596,0.0169777913164386,0.0691844996144874
"ENSMUSG00000037958",1.2720119841363,0.0170482537262381,0.0694073678530749
"ENSMUSG00000023272",-0.338615664871686,0.0170725909677141,0.069442211505462
"ENSMUSG00000032116",0.402228223530862,0.0171124097480842,0.0695399033253173
"ENSMUSG00000028247",-0.230552644824101,0.0172148009626482,0.0698739320305214
"ENSMUSG00000029622",0.152418844420367,0.0172263613390402,0.0698739320305214
"ENSMUSG00000037815",-0.165324097821202,0.0173023670279016,0.0701176033976011
"ENSMUSG00000028107",-0.148853928591155,0.0173942784115865,0.0703647006916478
"ENSMUSG00000057236",0.188982304550034,0.0173953179623978,0.0703647006916478
"ENSMUSG00000029141",2.70656910436265,0.0174316337794918,0.0704468505634007
"ENSMUSG00000004455",0.320081704162536,0.0174514442285446,0.0704622073851602
"ENSMUSG00000028433",2.8009313414216,0.017581423762611,0.0709219486519257
"ENSMUSG00000021809",-1.79337953600643,0.0177384209353016,0.071489734923317
"ENSMUSG00000031584",0.131479805364325,0.017866285728663,0.0719391797729605
"ENSMUSG00000021843",0.22005195374776,0.0180080613256903,0.0724437640716297
"ENSMUSG00000074088",0.14385010920665,0.0180971864959469,0.0727358153138467
"ENSMUSG00000014313",-0.212189270511878,0.0181593773301654,0.0729191784945785
"ENSMUSG00000007080",-2.03153475843176,0.018199857528768,0.0730151075516024
"ENSMUSG00000025047",-0.162565181029574,0.0182238287516818,0.0730446906522327
"ENSMUSG00000030512",0.120717887322868,0.01840664851025,0.0737103367548776
"ENSMUSG00000027706",-0.230316092274442,0.0184305107643276,0.0737387980670961
"ENSMUSG00000019883",0.247154219426037,0.0184736183218469,0.0738441364527234
"ENSMUSG00000030122",0.402205492378151,0.0185429161001673,0.0740538781822472
"ENSMUSG00000033128",0.245113243274837,0.018572220836231,0.074103666274028
"ENSMUSG00000038372",0.32207821194477,0.0187140361993711,0.0746018780012974
"ENSMUSG00000024908",1.30346503514794,0.018774050567069,0.0747733905390685
"ENSMUSG00000001525",-0.161082888159903,0.018812802542522,0.0748599855240862
"ENSMUSG00000038387",0.249434018680052,0.0188697668423286,0.075018829153648
"ENSMUSG00000003123",-0.165286818408152,0.0189911258982364,0.0754331634279228
"ENSMUSG00000001285",0.236399380431237,0.0190274520609604,0.0755093025430898
"ENSMUSG00000032231",-0.204684692512132,0.0191960316485252,0.0761096714280717
"ENSMUSG00000028048",-0.170272976498165,0.0193601282424279,0.0766912010755402
"ENSMUSG00000025825",-0.201378596840303,0.0193915263488289,0.076746499515464
"ENSMUSG00000053768",-0.225218573602596,0.0197631382188397,0.0781469643316382
"ENSMUSG00000003731",0.236933587869192,0.0199584518117965,0.0788484258740723
"ENSMUSG00000022565",-0.181540666921034,0.0199817211803343,0.0788695559772659
"ENSMUSG00000001829",0.261434475334724,0.0200663824229324,0.079132750038822
"ENSMUSG00000027642",-0.19652683845322,0.0202364392872821,0.0797319331274202
"ENSMUSG00000024073",1.60967866598606,0.0202558631319548,0.0797370783933212
"ENSMUSG00000015120",0.349409918128014,0.0203106147020507,0.0798811575547142
"ENSMUSG00000015932",0.168672769002374,0.0204401679789168,0.0803189100671543
"ENSMUSG00000025200",2.59230879982134,0.0204696204598014,0.0803628899585958
"ENSMUSG00000024454",1.8959937266177,0.0206283297093362,0.0808971759780835
"ENSMUSG00000003299",-0.27659041975522,0.0206424741248325,0.0808971759780835
"ENSMUSG00000026701",0.208292517914579,0.0208864398953009,0.0817804466007289
"ENSMUSG00000003464",1.83263668025619,0.0210632478816781,0.0823408682665374
"ENSMUSG00000027613",0.174843714127533,0.0210669887907569,0.0823408682665374
"ENSMUSG00000028973",-0.267375768206342,0.0211760676859669,0.0826937656485716
"ENSMUSG00000020544",-0.33796221032302,0.0212640168186901,0.0829635975346233
"ENSMUSG00000018893",0.439318322166155,0.0213737447217007,0.0833178481135559
"ENSMUSG00000052681",-0.257145549383416,0.021452246964103,0.0835498574239092
"ENSMUSG00000014633",-0.316550970983826,0.021546712272102,0.0838435726874632
"ENSMUSG00000090877",0.198815503343894,0.0216170142647849,0.0840428266601754
"ENSMUSG00000032966",0.225785359317328,0.0216490615550835,0.0840931331896933
"ENSMUSG00000026181",2.05780049365253,0.0217278347258912,0.0843246919123874
"ENSMUSG00000022136",-0.110866862938053,0.0219020228068553,0.0849258170686962
"ENSMUSG00000044792",1.85321568565592,0.0219856261116397,0.0851749476384915
"ENSMUSG00000032412",0.371770957071544,0.0221462710337439,0.0857218459274468
"ENSMUSG00000032253",0.241310366584109,0.0221946231237448,0.0858335117465736
"ENSMUSG00000068290",1.79275750451185,0.0222607498486579,0.0860136611799328
"ENSMUSG00000060679",-0.163338613571366,0.0226778214665772,0.0875483265564967
"ENSMUSG00000025580",-0.0918492835996574,0.022819791097302,0.0880191942324506
"ENSMUSG00000079104",0.208007886782489,0.0229380908514619,0.0883007342051653
"ENSMUSG00000057322",0.264847677930923,0.0229422951975104,0.0883007342051653
"ENSMUSG00000005667",0.237761503539314,0.0229529743082729,0.0883007342051653
"ENSMUSG00000022620",-0.298801853503129,0.0230433719161129,0.0885127821705449
"ENSMUSG00000039768",-0.193897777372946,0.0230483181930117,0.0885127821705449
"ENSMUSG00000032553",-0.201027665565448,0.0233211432098225,0.0894824335365552
"ENSMUSG00000015165",0.130653115145453,0.0234730277381384,0.0899867552922885
"ENSMUSG00000002455",-0.112473099314119,0.0235116872755823,0.0900565149693973
"ENSMUSG00000028032",0.126384930179714,0.0235328993253064,0.0900593825484116
"ENSMUSG00000025374",2.0651346374671,0.0235725452993571,0.0901327296806869
"ENSMUSG00000076435",-0.0960520753971217,0.0239688971619809,0.0915258889218696
"ENSMUSG00000032187",0.144916397635701,0.0239784935075927,0.0915258889218696
"ENSMUSG00000047459",0.287919275012584,0.0243569632511364,0.0928899439066303
"ENSMUSG00000018322",-0.185292123903238,0.0244583674885935,0.0931959093656278
"ENSMUSG00000022707",0.316777008768305,0.0245588774705127,0.0934979409582407
"ENSMUSG00000019179",-0.127834083803549,0.024676654832483,0.0938651321674655
"ENSMUSG00000054766",0.253138973488621,0.0248687948896035,0.0944399492284524
"ENSMUSG00000029486",-0.177400371150366,0.0248706887425077,0.0944399492284524
"ENSMUSG00000027176",0.138021172559785,0.0249868490556467,0.0947992437016389
"ENSMUSG00000063334",-2.54614403334362,0.0250463375446976,0.0949430934833887
"ENSMUSG00000061474",-0.200324372746277,0.0250736790627982,0.0949649410975688
"ENSMUSG00000068823",0.137048833267588,0.0251587244914797,0.0952051130584713
"ENSMUSG00000018669",-0.257733593609085,0.0251835848900319,0.0952173170971052
"ENSMUSG00000036199",0.212845638840847,0.0252067263730111,0.0952230066674865
"ENSMUSG00000027433",0.142714513206858,0.025361640205008,0.0957003088595987
"ENSMUSG00000026670",1.96798508394467,0.0253897951947951,0.0957003088595987
"ENSMUSG00000029390",2.41696809529605,0.0254026311492622,0.0957003088595987
"ENSMUSG00000026361",1.21512810499256,0.025420054773204,0.0957003088595987
"ENSMUSG00000027649",0.211587683956665,0.0255902046370528,0.096258538980914
"ENSMUSG00000056201",0.190070459685547,0.0256445589813236,0.0963045487621887
"ENSMUSG00000018433",-2.12033382568722,0.0256462011245819,0.0963045487621887
"ENSMUSG00000029826",0.448174060903384,0.0258433721538699,0.0969622172627292
"ENSMUSG00000006494",-0.248545393709925,0.0260028768833585,0.0974775648753499
"ENSMUSG00000029119",-0.15957408779979,0.0260740569629372,0.0976612125054354
"ENSMUSG00000021072",0.271385406005393,0.0261781650825556,0.0979677759594618
"ENSMUSG00000054079",-1.77198114074775,0.0263971983993212,0.0987035430377336
"ENSMUSG00000016921",0.209646299416185,0.0265740387298045,0.0992804282256956
"ENSMUSG00000037370",-1.55592507883643,0.0266522243040404,0.0994880739288226
"ENSMUSG00000022437",-0.152204692305869,0.0266787983944502,0.0995028743508266
"ENSMUSG00000005470",2.28356413623439,0.026912699105037,0.100290252973131
"ENSMUSG00000016495",0.346373083579241,0.0269532481059462,0.100356383176201
"ENSMUSG00000030647",-0.212177335418708,0.027047270986686,0.100621335259852
"ENSMUSG00000028641",-0.246611897905304,0.0270816324226729,0.100664074571101
"ENSMUSG00000020153",-0.200480861836638,0.0271632315304318,0.100882178873781
"ENSMUSG00000116933",-0.202393468630508,0.0273234679657547,0.101364267145282
"ENSMUSG00000021773",-0.167728967897663,0.0273476805659053,0.101364267145282
"ENSMUSG00000005514",-0.100764142895446,0.0273959271872754,0.101364267145282
"ENSMUSG00000015671",0.235625147087063,0.0274014088444847,0.101364267145282
"ENSMUSG00000062515",0.225450278187658,0.0274081976602784,0.101364267145282
"ENSMUSG00000025940",-3.15299325533169,0.0274696341753348,0.101506179685683
"ENSMUSG00000091625",0.166992852299735,0.0276520177626089,0.102081126667257
"ENSMUSG00000066551",0.184863360613537,0.0276716164767185,0.102081126667257
"ENSMUSG00000020708",0.110279077168975,0.0277355910369783,0.102231437314691
"ENSMUSG00000020180",-0.144041061233057,0.0278914539793786,0.102646457879879
"ENSMUSG00000039253",1.7931327270507,0.027894833816027,0.102646457879879
"ENSMUSG00000020189",0.157703656217379,0.028203621288923,0.10369602112995
"ENSMUSG00000031403",0.140075444059434,0.0284081490600679,0.104360821380099
"ENSMUSG00000028207",-0.160976351534099,0.0285495653288876,0.10479285822555
"ENSMUSG00000005625",2.32434994905066,0.0286298848865149,0.104993241763831
"ENSMUSG00000019998",2.04412860707438,0.0286518707926292,0.104993241763831
"ENSMUSG00000056737",-0.31922712275464,0.028772592806025,0.105347904275637
"ENSMUSG00000045427",-0.191624835801846,0.0288567050255903,0.105568045567434
"ENSMUSG00000034211",-0.196976144958779,0.0293131079472975,0.107148661192738
"ENSMUSG00000020085",-0.165252997021415,0.0293913920814239,0.107345656888254
"ENSMUSG00000042032",0.436378409594987,0.0294252703798334,0.107380277729392
"ENSMUSG00000002064",-0.184117381725134,0.0297071039925498,0.108318943389571
"ENSMUSG00000048126",-0.146497399741644,0.0297908352369192,0.108534326057683
"ENSMUSG00000027185",-0.182906657141636,0.0298837844279467,0.108777153189145
"ENSMUSG00000004070",0.140368949584609,0.0299213784049837,0.108777153189145
"ENSMUSG00000067288",0.234683624406621,0.0299316365626119,0.108777153189145
"ENSMUSG00000014956",0.36841128143416,0.029973744017639,0.108840303153159
"ENSMUSG00000022255",0.221545603961683,0.0300103826373415,0.108883506996653
"ENSMUSG00000020738",-0.91500622884454,0.0301415206765443,0.109258996920586
"ENSMUSG00000013629",-0.14830218045525,0.0301674107220885,0.109258996920586
"ENSMUSG00000032437",0.307817003845635,0.0301883527051653,0.109258996920586
"ENSMUSG00000094724",2.04224966266351,0.0303107028855536,0.109577114735105
"ENSMUSG00000007880",2.04521892831571,0.0303260453868116,0.109577114735105
"ENSMUSG00000020841",-0.139612729479705,0.030491178837261,0.110083411044123
"ENSMUSG00000020570",3.01374485465643,0.0305491854139956,0.110202430333602
"ENSMUSG00000057388",-0.258279327504201,0.0307384295371797,0.110794290248262
"ENSMUSG00000049038",-0.232227800949605,0.0307886286768152,0.110884414735404
"ENSMUSG00000020238",-0.131949844601444,0.0309057235693155,0.111215118093669
"ENSMUSG00000014606",-0.185951418153795,0.0310884106469976,0.111696778331014
"ENSMUSG00000026784",1.53007160315046,0.0310903325279465,0.111696778331014
"ENSMUSG00000029507",-0.231754767751973,0.0311393325250312,0.111781568060899
"ENSMUSG00000033751",-0.170353301146264,0.0314346347024009,0.112708030421713
"ENSMUSG00000052459",-0.0751520909654211,0.0314486392542293,0.112708030421713
"ENSMUSG00000024742",-0.0914006128691582,0.0315062591710374,0.112788796741802
"ENSMUSG00000021079",-0.168827671081036,0.0315224312638983,0.112788796741802
"ENSMUSG00000039640",-0.129924385297155,0.0318487533682219,0.113756843400335
"ENSMUSG00000020315",0.0898313622270308,0.0318593696573356,0.113756843400335
"ENSMUSG00000057181",1.88618549965436,0.0318922008614889,0.113756843400335
"ENSMUSG00000033400",1.71065703146941,0.031896374632132,0.113756843400335
"ENSMUSG00000038446",-0.181447779445207,0.032004866196983,0.114051349095483
"ENSMUSG00000078656",0.315777429106024,0.032197372306229,0.11464452711951
"ENSMUSG00000037935",0.172008879587214,0.0322518097348103,0.114745525176152
"ENSMUSG00000021906",-0.237448524738724,0.0324687370400792,0.115423999768488
"ENSMUSG00000007655",0.263298003977884,0.0324992411034494,0.115439192975207
